TOP.5fa47e27.0000cf2e	START
TOP.5fa47e27.0000cf2e	user_options->brain_client	0
TOP.5fa47e27.0000cf2e	user_options->brain_client_features	2
TOP.5fa47e27.0000cf2e	user_options->brain_server	0
TOP.5fa47e27.0000cf2e	user_options->brain_server_timer	300
TOP.5fa47e27.0000cf2e	user_options->brain_port	6863
TOP.5fa47e27.0000cf2e	user_options->brain_session	0
TOP.5fa47e27.0000cf2e	proc_start	1604615719
TOP.5fa47e27.0000cf2e	proc_stop	1604615719
TOP.5fa47e27.0000cf2e	STOP
TOP.5fa47e3d.0002066a	START
TOP.5fa47e3d.0002066a	folder_config->cwd	D:\Descargas\Universidad\Semestre8\Cripto\Tarea4\hashcat-6.1.1
TOP.5fa47e3d.0002066a	folder_config->install_dir	.
TOP.5fa47e3d.0002066a	folder_config->profile_dir	.
TOP.5fa47e3d.0002066a	folder_config->session_dir	.
TOP.5fa47e3d.0002066a	folder_config->shared_dir	.
TOP.5fa47e3d.0002066a	user_options->separator	:
TOP.5fa47e3d.0002066a	user_options->encoding_from	utf-8
TOP.5fa47e3d.0002066a	user_options->encoding_to	utf-8
TOP.5fa47e3d.0002066a	user_options->rule_buf_l	:
TOP.5fa47e3d.0002066a	user_options->rule_buf_r	:
TOP.5fa47e3d.0002066a	user_options->session	hashcat
TOP.5fa47e3d.0002066a	user_options->limit	0
TOP.5fa47e3d.0002066a	user_options->skip	0
TOP.5fa47e3d.0002066a	user_options->attack_mode	0
TOP.5fa47e3d.0002066a	user_options->benchmark	0
TOP.5fa47e3d.0002066a	user_options->benchmark_all	0
TOP.5fa47e3d.0002066a	user_options->bitmap_max	18
TOP.5fa47e3d.0002066a	user_options->bitmap_min	16
TOP.5fa47e3d.0002066a	user_options->debug_mode	0
TOP.5fa47e3d.0002066a	user_options->example_hashes	0
TOP.5fa47e3d.0002066a	user_options->force	1
TOP.5fa47e3d.0002066a	user_options->hwmon_disable	0
TOP.5fa47e3d.0002066a	user_options->hwmon_temp_abort	90
TOP.5fa47e3d.0002066a	user_options->hash_mode	0
TOP.5fa47e3d.0002066a	user_options->hex_charset	0
TOP.5fa47e3d.0002066a	user_options->hex_salt	0
TOP.5fa47e3d.0002066a	user_options->hex_wordlist	0
TOP.5fa47e3d.0002066a	user_options->hook_threads	8
TOP.5fa47e3d.0002066a	user_options->increment	0
TOP.5fa47e3d.0002066a	user_options->increment_max	256
TOP.5fa47e3d.0002066a	user_options->increment_min	1
TOP.5fa47e3d.0002066a	user_options->keep_guessing	0
TOP.5fa47e3d.0002066a	user_options->kernel_accel	0
TOP.5fa47e3d.0002066a	user_options->kernel_loops	0
TOP.5fa47e3d.0002066a	user_options->kernel_threads	0
TOP.5fa47e3d.0002066a	user_options->keyspace	0
TOP.5fa47e3d.0002066a	user_options->left	0
TOP.5fa47e3d.0002066a	user_options->logfile_disable	0
TOP.5fa47e3d.0002066a	user_options->loopback	0
TOP.5fa47e3d.0002066a	user_options->machine_readable	0
TOP.5fa47e3d.0002066a	user_options->markov_classic	0
TOP.5fa47e3d.0002066a	user_options->markov_disable	0
TOP.5fa47e3d.0002066a	user_options->markov_threshold	256
TOP.5fa47e3d.0002066a	user_options->backend_info	0
TOP.5fa47e3d.0002066a	user_options->backend_vector_width	0
TOP.5fa47e3d.0002066a	user_options->optimized_kernel_enable	0
TOP.5fa47e3d.0002066a	user_options->outfile_autohex	1
TOP.5fa47e3d.0002066a	user_options->outfile_check_timer	5
TOP.5fa47e3d.0002066a	user_options->outfile_format	3
TOP.5fa47e3d.0002066a	user_options->wordlist_autohex_disable	0
TOP.5fa47e3d.0002066a	user_options->potfile_disable	0
TOP.5fa47e3d.0002066a	user_options->progress_only	0
TOP.5fa47e3d.0002066a	user_options->quiet	0
TOP.5fa47e3d.0002066a	user_options->remove	0
TOP.5fa47e3d.0002066a	user_options->remove_timer	60
TOP.5fa47e3d.0002066a	user_options->restore	0
TOP.5fa47e3d.0002066a	user_options->restore_disable	0
TOP.5fa47e3d.0002066a	user_options->restore_timer	60
TOP.5fa47e3d.0002066a	user_options->rp_files_cnt	0
TOP.5fa47e3d.0002066a	user_options->rp_gen	0
TOP.5fa47e3d.0002066a	user_options->rp_gen_func_max	4
TOP.5fa47e3d.0002066a	user_options->rp_gen_func_min	1
TOP.5fa47e3d.0002066a	user_options->rp_gen_seed	0
TOP.5fa47e3d.0002066a	user_options->runtime	0
TOP.5fa47e3d.0002066a	user_options->scrypt_tmto	0
TOP.5fa47e3d.0002066a	user_options->segment_size	33554432
TOP.5fa47e3d.0002066a	user_options->self_test_disable	0
TOP.5fa47e3d.0002066a	user_options->slow_candidates	0
TOP.5fa47e3d.0002066a	user_options->show	0
TOP.5fa47e3d.0002066a	user_options->speed_only	0
TOP.5fa47e3d.0002066a	user_options->spin_damp	0
TOP.5fa47e3d.0002066a	user_options->status	0
TOP.5fa47e3d.0002066a	user_options->status_json	0
TOP.5fa47e3d.0002066a	user_options->status_timer	10
TOP.5fa47e3d.0002066a	user_options->stdout_flag	0
TOP.5fa47e3d.0002066a	user_options->usage	0
TOP.5fa47e3d.0002066a	user_options->username	0
TOP.5fa47e3d.0002066a	user_options->veracrypt_pim_start	485
TOP.5fa47e3d.0002066a	user_options->veracrypt_pim_stop	485
TOP.5fa47e3d.0002066a	user_options->version	0
TOP.5fa47e3d.0002066a	user_options->workload_profile	2
TOP.5fa47e3d.0002066a	user_options->brain_client	0
TOP.5fa47e3d.0002066a	user_options->brain_client_features	2
TOP.5fa47e3d.0002066a	user_options->brain_server	0
TOP.5fa47e3d.0002066a	user_options->brain_server_timer	300
TOP.5fa47e3d.0002066a	user_options->brain_port	6863
TOP.5fa47e3d.0002066a	user_options->brain_session	0
TOP.5fa47e3d.0002066a	proc_start	1604615741
TOP.5fa47e3d.0002066a	proc_stop	1604615741
TOP.5fa47e3d.0002066a	STOP
TOP.5fa47e49.0008c4fd	START
TOP.5fa47e49.0008c4fd	folder_config->cwd	D:\Descargas\Universidad\Semestre8\Cripto\Tarea4\hashcat-6.1.1
TOP.5fa47e49.0008c4fd	folder_config->install_dir	.
TOP.5fa47e49.0008c4fd	folder_config->profile_dir	.
TOP.5fa47e49.0008c4fd	folder_config->session_dir	.
TOP.5fa47e49.0008c4fd	folder_config->shared_dir	.
TOP.5fa47e49.0008c4fd	user_options->separator	:
TOP.5fa47e49.0008c4fd	user_options->encoding_from	utf-8
TOP.5fa47e49.0008c4fd	user_options->encoding_to	utf-8
TOP.5fa47e49.0008c4fd	user_options->rule_buf_l	:
TOP.5fa47e49.0008c4fd	user_options->rule_buf_r	:
TOP.5fa47e49.0008c4fd	user_options->session	hashcat
TOP.5fa47e49.0008c4fd	user_options->limit	0
TOP.5fa47e49.0008c4fd	user_options->skip	0
TOP.5fa47e49.0008c4fd	user_options->attack_mode	0
TOP.5fa47e49.0008c4fd	user_options->benchmark	0
TOP.5fa47e49.0008c4fd	user_options->benchmark_all	0
TOP.5fa47e49.0008c4fd	user_options->bitmap_max	18
TOP.5fa47e49.0008c4fd	user_options->bitmap_min	16
TOP.5fa47e49.0008c4fd	user_options->debug_mode	0
TOP.5fa47e49.0008c4fd	user_options->example_hashes	0
TOP.5fa47e49.0008c4fd	user_options->force	1
TOP.5fa47e49.0008c4fd	user_options->hwmon_disable	0
TOP.5fa47e49.0008c4fd	user_options->hwmon_temp_abort	90
TOP.5fa47e49.0008c4fd	user_options->hash_mode	0
TOP.5fa47e49.0008c4fd	user_options->hex_charset	0
TOP.5fa47e49.0008c4fd	user_options->hex_salt	0
TOP.5fa47e49.0008c4fd	user_options->hex_wordlist	0
TOP.5fa47e49.0008c4fd	user_options->hook_threads	8
TOP.5fa47e49.0008c4fd	user_options->increment	0
TOP.5fa47e49.0008c4fd	user_options->increment_max	256
TOP.5fa47e49.0008c4fd	user_options->increment_min	1
TOP.5fa47e49.0008c4fd	user_options->keep_guessing	0
TOP.5fa47e49.0008c4fd	user_options->kernel_accel	0
TOP.5fa47e49.0008c4fd	user_options->kernel_loops	0
TOP.5fa47e49.0008c4fd	user_options->kernel_threads	0
TOP.5fa47e49.0008c4fd	user_options->keyspace	0
TOP.5fa47e49.0008c4fd	user_options->left	0
TOP.5fa47e49.0008c4fd	user_options->logfile_disable	0
TOP.5fa47e49.0008c4fd	user_options->loopback	0
TOP.5fa47e49.0008c4fd	user_options->machine_readable	0
TOP.5fa47e49.0008c4fd	user_options->markov_classic	0
TOP.5fa47e49.0008c4fd	user_options->markov_disable	0
TOP.5fa47e49.0008c4fd	user_options->markov_threshold	256
TOP.5fa47e49.0008c4fd	user_options->backend_info	0
TOP.5fa47e49.0008c4fd	user_options->backend_vector_width	0
TOP.5fa47e49.0008c4fd	user_options->optimized_kernel_enable	0
TOP.5fa47e49.0008c4fd	user_options->outfile_autohex	1
TOP.5fa47e49.0008c4fd	user_options->outfile_check_timer	5
TOP.5fa47e49.0008c4fd	user_options->outfile_format	3
TOP.5fa47e49.0008c4fd	user_options->wordlist_autohex_disable	0
TOP.5fa47e49.0008c4fd	user_options->potfile_disable	0
TOP.5fa47e49.0008c4fd	user_options->progress_only	0
TOP.5fa47e49.0008c4fd	user_options->quiet	0
TOP.5fa47e49.0008c4fd	user_options->remove	0
TOP.5fa47e49.0008c4fd	user_options->remove_timer	60
TOP.5fa47e49.0008c4fd	user_options->restore	0
TOP.5fa47e49.0008c4fd	user_options->restore_disable	0
TOP.5fa47e49.0008c4fd	user_options->restore_timer	60
TOP.5fa47e49.0008c4fd	user_options->rp_files_cnt	0
TOP.5fa47e49.0008c4fd	user_options->rp_gen	0
TOP.5fa47e49.0008c4fd	user_options->rp_gen_func_max	4
TOP.5fa47e49.0008c4fd	user_options->rp_gen_func_min	1
TOP.5fa47e49.0008c4fd	user_options->rp_gen_seed	0
TOP.5fa47e49.0008c4fd	user_options->runtime	0
TOP.5fa47e49.0008c4fd	user_options->scrypt_tmto	0
TOP.5fa47e49.0008c4fd	user_options->segment_size	33554432
TOP.5fa47e49.0008c4fd	user_options->self_test_disable	0
TOP.5fa47e49.0008c4fd	user_options->slow_candidates	0
TOP.5fa47e49.0008c4fd	user_options->show	0
TOP.5fa47e49.0008c4fd	user_options->speed_only	0
TOP.5fa47e49.0008c4fd	user_options->spin_damp	0
TOP.5fa47e49.0008c4fd	user_options->status	0
TOP.5fa47e49.0008c4fd	user_options->status_json	0
TOP.5fa47e49.0008c4fd	user_options->status_timer	10
TOP.5fa47e49.0008c4fd	user_options->stdout_flag	0
TOP.5fa47e49.0008c4fd	user_options->usage	0
TOP.5fa47e49.0008c4fd	user_options->username	0
TOP.5fa47e49.0008c4fd	user_options->veracrypt_pim_start	485
TOP.5fa47e49.0008c4fd	user_options->veracrypt_pim_stop	485
TOP.5fa47e49.0008c4fd	user_options->version	0
TOP.5fa47e49.0008c4fd	user_options->workload_profile	2
TOP.5fa47e49.0008c4fd	user_options->brain_client	0
TOP.5fa47e49.0008c4fd	user_options->brain_client_features	2
TOP.5fa47e49.0008c4fd	user_options->brain_server	0
TOP.5fa47e49.0008c4fd	user_options->brain_server_timer	300
TOP.5fa47e49.0008c4fd	user_options->brain_port	6863
TOP.5fa47e49.0008c4fd	user_options->brain_session	0
TOP.5fa47e49.0008c4fd	hashes->hashfile	archivo_1
TOP.5fa47e49.0008c4fd	hashes->hashlist_mode	5
TOP.5fa47e49.0008c4fd	hashes->hashlist_format	0
TOP.5fa47e49.0008c4fd	hashes->hashes_cnt	0
TOP.5fa47e49.0008c4fd	hashes->digests_cnt	1000
TOP.5fa47e49.0008c4fd	hashes->digests_done	0
TOP.5fa47e49.0008c4fd	hashes->salts_cnt	1
TOP.5fa47e49.0008c4fd	hashes->salts_done	0
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	START
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	straight_ctx->dict	diccionario_1.dict
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	runtime_start	1604615764
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	runtime_stop	1604615764
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	status-after-work	5
TOP.5fa47e49.0008c4fd	SUB.5fa47e53.000d77df	STOP
TOP.5fa47e49.0008c4fd	proc_start	1604615753
TOP.5fa47e49.0008c4fd	proc_stop	1604615765
TOP.5fa47e49.0008c4fd	STOP
TOP.5fa47e98.00095b96	START
TOP.5fa47e98.00095b96	folder_config->cwd	D:\Descargas\Universidad\Semestre8\Cripto\Tarea4\hashcat-6.1.1
TOP.5fa47e98.00095b96	folder_config->install_dir	.
TOP.5fa47e98.00095b96	folder_config->profile_dir	.
TOP.5fa47e98.00095b96	folder_config->session_dir	.
TOP.5fa47e98.00095b96	folder_config->shared_dir	.
TOP.5fa47e98.00095b96	user_options->separator	:
TOP.5fa47e98.00095b96	user_options->encoding_from	utf-8
TOP.5fa47e98.00095b96	user_options->encoding_to	utf-8
TOP.5fa47e98.00095b96	user_options->rule_buf_l	:
TOP.5fa47e98.00095b96	user_options->rule_buf_r	:
TOP.5fa47e98.00095b96	user_options->session	hashcat
TOP.5fa47e98.00095b96	user_options->limit	0
TOP.5fa47e98.00095b96	user_options->skip	0
TOP.5fa47e98.00095b96	user_options->attack_mode	0
TOP.5fa47e98.00095b96	user_options->benchmark	0
TOP.5fa47e98.00095b96	user_options->benchmark_all	0
TOP.5fa47e98.00095b96	user_options->bitmap_max	18
TOP.5fa47e98.00095b96	user_options->bitmap_min	16
TOP.5fa47e98.00095b96	user_options->debug_mode	0
TOP.5fa47e98.00095b96	user_options->example_hashes	0
TOP.5fa47e98.00095b96	user_options->force	1
TOP.5fa47e98.00095b96	user_options->hwmon_disable	0
TOP.5fa47e98.00095b96	user_options->hwmon_temp_abort	90
TOP.5fa47e98.00095b96	user_options->hash_mode	0
TOP.5fa47e98.00095b96	user_options->hex_charset	0
TOP.5fa47e98.00095b96	user_options->hex_salt	0
TOP.5fa47e98.00095b96	user_options->hex_wordlist	0
TOP.5fa47e98.00095b96	user_options->hook_threads	8
TOP.5fa47e98.00095b96	user_options->increment	0
TOP.5fa47e98.00095b96	user_options->increment_max	256
TOP.5fa47e98.00095b96	user_options->increment_min	1
TOP.5fa47e98.00095b96	user_options->keep_guessing	0
TOP.5fa47e98.00095b96	user_options->kernel_accel	0
TOP.5fa47e98.00095b96	user_options->kernel_loops	0
TOP.5fa47e98.00095b96	user_options->kernel_threads	0
TOP.5fa47e98.00095b96	user_options->keyspace	0
TOP.5fa47e98.00095b96	user_options->left	0
TOP.5fa47e98.00095b96	user_options->logfile_disable	0
TOP.5fa47e98.00095b96	user_options->loopback	0
TOP.5fa47e98.00095b96	user_options->machine_readable	0
TOP.5fa47e98.00095b96	user_options->markov_classic	0
TOP.5fa47e98.00095b96	user_options->markov_disable	0
TOP.5fa47e98.00095b96	user_options->markov_threshold	256
TOP.5fa47e98.00095b96	user_options->backend_info	0
TOP.5fa47e98.00095b96	user_options->backend_vector_width	0
TOP.5fa47e98.00095b96	user_options->optimized_kernel_enable	0
TOP.5fa47e98.00095b96	user_options->outfile_autohex	1
TOP.5fa47e98.00095b96	user_options->outfile_check_timer	5
TOP.5fa47e98.00095b96	user_options->outfile_format	3
TOP.5fa47e98.00095b96	user_options->wordlist_autohex_disable	0
TOP.5fa47e98.00095b96	user_options->potfile_disable	0
TOP.5fa47e98.00095b96	user_options->progress_only	0
TOP.5fa47e98.00095b96	user_options->quiet	0
TOP.5fa47e98.00095b96	user_options->remove	0
TOP.5fa47e98.00095b96	user_options->remove_timer	60
TOP.5fa47e98.00095b96	user_options->restore	0
TOP.5fa47e98.00095b96	user_options->restore_disable	0
TOP.5fa47e98.00095b96	user_options->restore_timer	60
TOP.5fa47e98.00095b96	user_options->rp_files_cnt	0
TOP.5fa47e98.00095b96	user_options->rp_gen	0
TOP.5fa47e98.00095b96	user_options->rp_gen_func_max	4
TOP.5fa47e98.00095b96	user_options->rp_gen_func_min	1
TOP.5fa47e98.00095b96	user_options->rp_gen_seed	0
TOP.5fa47e98.00095b96	user_options->runtime	0
TOP.5fa47e98.00095b96	user_options->scrypt_tmto	0
TOP.5fa47e98.00095b96	user_options->segment_size	33554432
TOP.5fa47e98.00095b96	user_options->self_test_disable	0
TOP.5fa47e98.00095b96	user_options->slow_candidates	0
TOP.5fa47e98.00095b96	user_options->show	0
TOP.5fa47e98.00095b96	user_options->speed_only	0
TOP.5fa47e98.00095b96	user_options->spin_damp	0
TOP.5fa47e98.00095b96	user_options->status	0
TOP.5fa47e98.00095b96	user_options->status_json	0
TOP.5fa47e98.00095b96	user_options->status_timer	10
TOP.5fa47e98.00095b96	user_options->stdout_flag	0
TOP.5fa47e98.00095b96	user_options->usage	0
TOP.5fa47e98.00095b96	user_options->username	0
TOP.5fa47e98.00095b96	user_options->veracrypt_pim_start	485
TOP.5fa47e98.00095b96	user_options->veracrypt_pim_stop	485
TOP.5fa47e98.00095b96	user_options->version	0
TOP.5fa47e98.00095b96	user_options->workload_profile	2
TOP.5fa47e98.00095b96	user_options->brain_client	0
TOP.5fa47e98.00095b96	user_options->brain_client_features	2
TOP.5fa47e98.00095b96	user_options->brain_server	0
TOP.5fa47e98.00095b96	user_options->brain_server_timer	300
TOP.5fa47e98.00095b96	user_options->brain_port	6863
TOP.5fa47e98.00095b96	user_options->brain_session	0
TOP.5fa47e98.00095b96	hashes->hashfile	archivo_1
TOP.5fa47e98.00095b96	hashes->hashlist_mode	5
TOP.5fa47e98.00095b96	hashes->hashlist_format	0
TOP.5fa47e98.00095b96	hashes->hashes_cnt	0
TOP.5fa47e98.00095b96	hashes->digests_cnt	1000
TOP.5fa47e98.00095b96	hashes->digests_done	78
TOP.5fa47e98.00095b96	hashes->salts_cnt	1
TOP.5fa47e98.00095b96	hashes->salts_done	0
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	START
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	straight_ctx->dict	diccionario_1.dict
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	runtime_start	1604615833
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	runtime_stop	1604615833
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	status-after-work	5
TOP.5fa47e98.00095b96	SUB.5fa47e98.000d3c9d	STOP
TOP.5fa47e98.00095b96	proc_start	1604615832
TOP.5fa47e98.00095b96	proc_stop	1604615834
TOP.5fa47e98.00095b96	STOP
TOP.5fa47f16.00059526	START
TOP.5fa47f16.00059526	folder_config->cwd	D:\Descargas\Universidad\Semestre8\Cripto\Tarea4\hashcat-6.1.1
TOP.5fa47f16.00059526	folder_config->install_dir	.
TOP.5fa47f16.00059526	folder_config->profile_dir	.
TOP.5fa47f16.00059526	folder_config->session_dir	.
TOP.5fa47f16.00059526	folder_config->shared_dir	.
TOP.5fa47f16.00059526	user_options->separator	:
TOP.5fa47f16.00059526	user_options->encoding_from	utf-8
TOP.5fa47f16.00059526	user_options->encoding_to	utf-8
TOP.5fa47f16.00059526	user_options->rule_buf_l	:
TOP.5fa47f16.00059526	user_options->rule_buf_r	:
TOP.5fa47f16.00059526	user_options->session	hashcat
TOP.5fa47f16.00059526	user_options->limit	0
TOP.5fa47f16.00059526	user_options->skip	0
TOP.5fa47f16.00059526	user_options->attack_mode	0
TOP.5fa47f16.00059526	user_options->benchmark	0
TOP.5fa47f16.00059526	user_options->benchmark_all	0
TOP.5fa47f16.00059526	user_options->bitmap_max	18
TOP.5fa47f16.00059526	user_options->bitmap_min	16
TOP.5fa47f16.00059526	user_options->debug_mode	0
TOP.5fa47f16.00059526	user_options->example_hashes	0
TOP.5fa47f16.00059526	user_options->force	1
TOP.5fa47f16.00059526	user_options->hwmon_disable	0
TOP.5fa47f16.00059526	user_options->hwmon_temp_abort	90
TOP.5fa47f16.00059526	user_options->hash_mode	0
TOP.5fa47f16.00059526	user_options->hex_charset	0
TOP.5fa47f16.00059526	user_options->hex_salt	0
TOP.5fa47f16.00059526	user_options->hex_wordlist	0
TOP.5fa47f16.00059526	user_options->hook_threads	8
TOP.5fa47f16.00059526	user_options->increment	0
TOP.5fa47f16.00059526	user_options->increment_max	256
TOP.5fa47f16.00059526	user_options->increment_min	1
TOP.5fa47f16.00059526	user_options->keep_guessing	0
TOP.5fa47f16.00059526	user_options->kernel_accel	0
TOP.5fa47f16.00059526	user_options->kernel_loops	0
TOP.5fa47f16.00059526	user_options->kernel_threads	0
TOP.5fa47f16.00059526	user_options->keyspace	0
TOP.5fa47f16.00059526	user_options->left	0
TOP.5fa47f16.00059526	user_options->logfile_disable	0
TOP.5fa47f16.00059526	user_options->loopback	0
TOP.5fa47f16.00059526	user_options->machine_readable	0
TOP.5fa47f16.00059526	user_options->markov_classic	0
TOP.5fa47f16.00059526	user_options->markov_disable	0
TOP.5fa47f16.00059526	user_options->markov_threshold	256
TOP.5fa47f16.00059526	user_options->backend_info	0
TOP.5fa47f16.00059526	user_options->backend_vector_width	0
TOP.5fa47f16.00059526	user_options->optimized_kernel_enable	0
TOP.5fa47f16.00059526	user_options->outfile_autohex	1
TOP.5fa47f16.00059526	user_options->outfile_check_timer	5
TOP.5fa47f16.00059526	user_options->outfile_format	3
TOP.5fa47f16.00059526	user_options->wordlist_autohex_disable	0
TOP.5fa47f16.00059526	user_options->potfile_disable	0
TOP.5fa47f16.00059526	user_options->progress_only	0
TOP.5fa47f16.00059526	user_options->quiet	0
TOP.5fa47f16.00059526	user_options->remove	0
TOP.5fa47f16.00059526	user_options->remove_timer	60
TOP.5fa47f16.00059526	user_options->restore	0
TOP.5fa47f16.00059526	user_options->restore_disable	0
TOP.5fa47f16.00059526	user_options->restore_timer	60
TOP.5fa47f16.00059526	user_options->rp_files_cnt	0
TOP.5fa47f16.00059526	user_options->rp_gen	0
TOP.5fa47f16.00059526	user_options->rp_gen_func_max	4
TOP.5fa47f16.00059526	user_options->rp_gen_func_min	1
TOP.5fa47f16.00059526	user_options->rp_gen_seed	0
TOP.5fa47f16.00059526	user_options->runtime	0
TOP.5fa47f16.00059526	user_options->scrypt_tmto	0
TOP.5fa47f16.00059526	user_options->segment_size	33554432
TOP.5fa47f16.00059526	user_options->self_test_disable	0
TOP.5fa47f16.00059526	user_options->slow_candidates	0
TOP.5fa47f16.00059526	user_options->show	0
TOP.5fa47f16.00059526	user_options->speed_only	0
TOP.5fa47f16.00059526	user_options->spin_damp	0
TOP.5fa47f16.00059526	user_options->status	0
TOP.5fa47f16.00059526	user_options->status_json	0
TOP.5fa47f16.00059526	user_options->status_timer	10
TOP.5fa47f16.00059526	user_options->stdout_flag	0
TOP.5fa47f16.00059526	user_options->usage	0
TOP.5fa47f16.00059526	user_options->username	0
TOP.5fa47f16.00059526	user_options->veracrypt_pim_start	485
